ag0000018880.fit 2023-02-10 14:12:22.184 PLATE_A 682.200  761.100  683.800  347.100  780.600  553.900  277.100  672.200  515.300  557.900  281.500  441.300  460.600  300.900  457.100  816.600 
ag0000019134.fit 2023-02-17 17:03:59.356 PLATE_A 682.500  761.300  684.200  347.000  772.700  535.500  277.300  672.300  515.400  558.700  281.800  441.400  459.700  299.400  457.300  816.900 
ag0000019246.fit 2023-02-22 00:30:22.539 PLATE_B 682.400  761.700  684.000  347.600  780.200  553.400  277.300  672.700  515.300  559.100  281.700  441.800  459.700  299.400  457.300  817.100 
ag0000020297.fit 2023-03-01 22:25:03.462 PLATE_A 682.400  761.700  684.000  347.600  780.200  553.400  277.300  672.700  515.300  559.100  281.700  441.800  459.700  299.400  457.300  817.100 
ag0000020300.fit 2023-03-01 23:15:21.251 PLATE_A 678.200  753.200  679.800  339.200  780.200  553.400  273.300  664.300  511.100  550.700  277.600  433.400  459.700  299.400  453.200  808.600 
ag0000020390.fit 2023-03-02 20:17:18.447 PLATE_B 678.200  753.200  679.800  339.200  780.200  553.400  273.300  664.300  511.100  550.700  277.600  433.400  459.700  299.400  453.200  808.600 
ag0000020392.fit 2023-03-02 20:31:32.025 PLATE_B 681.600  790.200  900.400  441.900  387.200  491.300  452.000  704.200  741.900  276.200  515.500  300.000  876.100  672.900  651.900  528.300 
ag0000020420.fit 2023-03-02 22:02:26.620 PLATE_B 681.900  790.300  900.900  442.200  389.900  491.800  452.000  704.200  742.400  276.300  516.000  300.100  876.500  673.000  652.100  528.400 
ag0000020487.fit 2023-03-03 00:15:45.682 PLATE_B 678.400  790.100  897.300  441.900  386.300  491.600  452.000  704.200  738.800  276.000  512.400  299.800  872.900  672.700  648.500  528.100 
ag0000020600.fit 2023-03-03 03:46:10.183 PLATE_B 679.900  789.600  898.800  441.300  387.800  491.100  452.000  704.200  740.300  275.500  513.800  299.300  874.400  672.200  650.000  527.600 
ag0000020742.fit 2023-03-04 02:56:15.450 PLATE_A 680.000  759.700  681.600  345.600  780.200  553.400  274.900  670.800  512.700  557.100  279.200  440.000  459.700  299.400  455.000  815.200 
ag0000020787.fit 2023-03-04 04:16:40.443 PLATE_A 689.700  755.100  691.300  340.800  760.600  468.600  284.400  666.200  522.300  552.600  288.900  435.100  459.700  299.400  464.300  810.700 
ag0000020835.fit 2023-03-04 05:28:20.698 PLATE_A 691.500  757.900  693.100  343.600  760.600  476.900  286.300  668.900  524.200  555.300  290.700  437.900  459.700  299.400  466.200  813.600 
ag0000021021.fit 2023-03-05 22:30:54.001 PLATE_B 690.500  778.900  909.300  430.500  398.300  480.200  452.000  704.200  750.600  264.700  524.500  288.400  885.400  661.400  660.600  516.300 
ag0000021023.fit 2023-03-05 22:31:45.432 PLATE_B 688.200  790.100  907.200  441.700  396.100  491.600  452.000  704.200  748.600  276.000  522.200  299.700  882.700  672.700  658.300  528.100 
ag0000021127.fit 2023-03-06 04:13:10.008 PLATE_A 690.400  758.800  692.000  344.700  760.600  476.900  285.300  669.900  523.200  556.300  289.700  439.000  459.700  299.400  465.300  814.200 
ag0000021295.fit 2023-03-07 04:50:38.158 PLATE_A 690.000  754.500  691.500  340.400  760.600  476.900  284.900  665.600  522.800  551.900  289.300  434.600  459.700  299.400  464.900  809.900 
ag0000021305.fit 2023-03-07 05:46:37.409 PLATE_A 692.600  759.000  694.200  345.000  760.600  476.900  287.500  670.200  525.500  556.500  291.900  439.200  459.700  299.400  467.500  814.600 
ag0000021312.fit 2023-03-07 06:12:57.917 PLATE_B 689.900  789.800  908.800  441.500  397.700  491.400  452.000  704.200  750.300  275.800  522.200  299.700  884.400  672.400  660.100  527.900 
ag0000021464.fit 2023-03-11 02:25:33.656 PLATE_A 687.100  752.400  688.600  338.200  760.600  476.900  281.900  663.500  519.800  549.800  286.300  432.500  459.700  299.400  461.900  807.900 
ag0000021501.fit 2023-03-12 03:06:47.578 PLATE_A 693.000  759.000  694.600  344.800  760.600  476.900  287.900  670.000  525.800  556.400  292.300  439.100  459.700  299.400  467.800  814.500 
ag0000021560.fit 2023-03-13 04:57:52.785 PLATE_B 690.000  789.600  909.000  441.300  397.900  491.200  452.000  704.200  750.400  275.600  524.000  299.400  884.600  672.200  660.200  527.600 
ag0000021578.fit 2023-03-13 05:36:18.992 PLATE_B 686.900  789.600  905.900  441.200  394.700  491.100  452.000  704.200  747.300  275.500  520.800  299.200  881.500  672.100  657.100  527.500 
ag0000021804.fit 2023-03-15 05:04:28.550 PLATE_A 682.500  753.700  684.100  339.900  760.600  476.900  277.500  664.800  515.400  551.200  281.700  433.800  459.700  299.400  457.500  809.200 
ag0000021831.fit 2023-03-15 05:50:52.697 PLATE_A 693.200  760.700  694.600  346.700  760.600  476.900  288.000  671.800  526.000  558.200  292.200  440.700  459.700  299.400  468.000  816.200 
ag0000021846.fit 2023-03-15 06:14:24.846 PLATE_A 692.200  757.000  693.600  343.000  760.600  476.900  287.100  668.100  525.000  554.400  291.200  437.000  459.700  299.400  467.100  812.500 
ag0000022656.fit 2023-03-22 02:00:09.416 PLATE_A 689.600  755.800  691.100  341.900  760.600  476.900  284.600  666.900  522.500  553.300  288.900  436.000  459.700  299.400  464.600  811.300 
ag0000022658.fit 2023-03-22 02:07:27.519 PLATE_A 680.800  753.500  682.300  339.500  760.600  476.900  275.800  664.600  513.700  551.000  280.200  433.700  459.700  299.400  455.800  808.900 
ag0000022672.fit 2023-03-23 01:42:33.662 PLATE_B 687.300  791.400  906.200  443.100  395.100  493.000  452.000  704.200  747.700  277.300  521.300  301.100  881.800  674.000  657.500  529.400 
ag0000022684.fit 2023-03-23 02:07:13.611 PLATE_A 689.900  755.600  691.400  341.700  760.600  476.900  284.900  666.600  522.800  553.000  289.300  435.800  459.700  299.400  464.900  811.000 
ag0000022691.fit 2023-03-23 02:36:56.810 PLATE_B 691.800  789.400  910.700  441.100  399.600  491.000  452.000  704.200  752.200  275.300  525.700  299.200  886.300  672.000  662.000  527.500 
ag0000022707.fit 2023-03-26 00:31:12.085 PLATE_A 689.200  758.200  690.700  344.200  760.600  476.900  284.000  669.200  522.000  555.600  288.400  438.300  459.700  299.400  464.100  813.700 
ag0000022785.fit 2023-03-26 21:24:35.943 PLATE_B 689.500  788.500  908.400  440.100  397.100  490.100  452.000  704.200  749.600  274.400  523.300  298.000  883.700  671.000  659.300  526.500 
ag0000022800.fit 2023-03-26 22:06:46.487 PLATE_A 689.900  761.600  691.500  347.600  760.600  476.900  284.800  672.700  522.800  559.000  289.100  441.600  459.700  299.400  464.800  817.100 
ag0000022838.fit 2023-03-27 20:45:40.515 PLATE_B 689.400  789.600  908.300  441.200  397.100  491.100  452.000  704.200  749.700  275.400  523.300  299.400  883.900  672.100  659.700  527.600 
ag0000022864.fit 2023-03-27 22:38:01.849 PLATE_B 684.000  790.300  902.900  441.900  391.800  491.800  452.000  704.200  744.300  276.200  517.900  300.000  878.500  672.700  654.300  528.200 
ag0000022873.fit 2023-03-27 23:00:50.950 PLATE_A 687.500  757.500  689.000  343.400  760.600  476.900  282.300  668.700  520.300  555.000  286.700  437.600  459.700  299.400  462.300  813.100 
ag0000022893.fit 2023-03-28 00:11:10.153 PLATE_A 688.800  757.500  690.300  343.500  760.600  476.900  283.700  668.500  521.600  554.900  288.000  437.600  459.700  299.400  463.700  813.000 
ag0000022964.fit 2023-03-28 04:06:43.117 PLATE_A 677.200  757.600  678.800  343.400  760.600  476.900  271.900  668.600  509.800  555.000  276.300  437.600  459.700  299.400  451.900  813.100 
ag0000022969.fit 2023-03-28 05:14:05.518 PLATE_A 687.900  755.200  689.500  341.200  760.600  476.900  282.900  666.300  520.800  552.600  287.200  435.400  459.700  299.400  462.800  810.700 
ag0000023070.fit 2023-03-29 21:50:18.870 PLATE_B 690.300  789.100  909.300  440.600  398.100  490.600  452.000  704.200  750.700  274.900  524.200  298.800  884.900  671.600  660.500  527.100 
ag0000023096.fit 2023-03-30 00:31:17.699 PLATE_A 690.000  760.700  691.500  346.600  760.600  476.900  284.800  671.700  522.700  558.100  289.200  440.800  459.700  299.400  464.800  816.200 
ag0000023113.fit 2023-03-30 01:28:59.310 PLATE_A 690.900  763.100  692.500  349.100  760.600  476.900  285.800  674.200  523.700  560.600  290.100  443.300  459.700  299.400  465.700  818.600 
ag0000023191.fit 2023-04-01 21:32:21.452 PLATE_A 687.300  753.600  688.800  339.700  760.600  476.900  282.300  664.700  520.200  551.100  286.600  433.900  459.700  299.400  462.200  809.000 
ag0000023323.fit 2023-04-03 00:04:21.523 PLATE_A 691.000  762.800  688.800  339.700  760.600  476.900  286.000  673.800  520.200  551.100  290.300  442.900  459.700  299.400  462.200  809.000 
ag0000023485.fit 2023-04-05 20:52:57.391 PLATE_B 690.300  789.100  909.300  440.600  395.400  490.900  452.000  704.200  748.100  275.300  521.700  299.100  882.300  671.900  658.000  527.400 
ag0000023490.fit 2023-04-05 20:58:46.055 PLATE_B 687.700  789.400  909.300  440.600  395.600  491.000  452.000  704.200  748.100  275.200  521.700  299.100  882.400  671.900  658.100  527.300 
ag0000023505.fit 2023-04-05 21:30:21.503 PLATE_B 687.900  789.600  909.300  440.600  395.500  491.000  452.000  704.200  741.200  275.300  514.700  299.100  875.400  671.900  651.100  527.400 
ag0000023510.fit 2023-04-05 21:41:27.699 PLATE_B 681.000  789.400  909.300  440.600  388.600  491.300  452.000  704.200  741.100  275.300  514.700  299.100  875.400  671.900  650.900  527.400 
ag0000023564.fit 2023-04-06 03:02:33.810 PLATE_A 691.100  762.700  692.000  346.000  760.600  476.900  285.500  671.100  523.300  557.500  289.800  440.200  459.700  299.400  465.400  815.600 
ag0000023586.fit 2023-04-06 04:46:43.965 PLATE_A 691.100  762.700  691.400  344.500  760.600  476.900  284.800  669.700  522.600  556.100  289.100  438.800  459.700  299.400  464.700  814.100 
ag0000023607.fit 2023-04-06 21:40:02.127 PLATE_B 686.900  789.600  905.900  441.200  394.800  491.100  452.000  704.200  747.300  275.500  520.900  299.200  881.500  672.100  657.300  527.500 
ag0000023723.fit 2023-04-07 20:30:08.576 PLATE_A 688.300  756.600  689.800  342.700  760.600  476.900  283.300  667.600  521.200  554.000  287.600  436.800  459.700  299.400  463.200  812.000 
ag0000023781.fit 2023-04-08 20:33:59.120 PLATE_A 687.200  754.400  688.600  340.400  760.600  476.900  282.200  665.400  520.000  551.800  286.400  434.600  459.700  299.400  462.100  809.800 
ag0000023800.fit 2023-04-09 21:23:08.900 PLATE_A 689.900  761.700  691.400  347.600  760.600  476.900  284.800  672.700  522.700  559.100  289.100  441.800  459.700  299.400  464.800  817.100 
ag0000023989.fit 2023-04-12 20:39:13.396 PLATE_B 689.700  788.800  908.600  440.400  397.500  490.300  452.000  704.200  750.100  274.600  523.600  298.500  884.200  671.300  659.900  526.800 
ag0000024152.fit 2023-04-13 04:39:17.270 PLATE_B 688.400  789.100  907.300  440.700  396.200  490.700  452.000  704.200  748.800  275.000  522.200  298.800  882.900  671.600  658.600  527.100 
ag0000024181.fit 2023-04-13 05:12:26.256 PLATE_B 689.900  787.200  908.800  438.800  397.700  488.800  452.000  704.200  750.200  273.100  523.800  296.900  884.400  669.700  660.000  525.200 
ag0000024229.fit 2023-04-13 21:15:54.664 PLATE_A 689.400  758.000  691.000  344.100  760.600  476.900  284.400  669.200  522.300  555.500  288.600  438.200  459.700  299.400  464.300  813.500 
ag0000024320.fit 2023-04-14 04:53:04.213 PLATE_A 690.000  759.400  691.500  345.500  760.600  476.900  285.100  670.500  522.900  556.800  289.300  439.700  459.700  299.400  464.900  814.800 
ag0000024349.fit 2023-04-14 05:51:02.577 PLATE_A 686.500  760.700  688.000  346.700  760.600  476.900  281.400  671.800  519.300  558.100  285.700  440.900  459.700  299.400  461.400  816.100 
ag0000024362.fit 2023-04-15 00:12:47.093 PLATE_A 691.800  762.800  693.300  348.800  760.600  476.900  286.800  673.800  524.700  560.200  291.100  442.900  459.700  299.400  466.700  818.200 
ag0000024553.fit 2023-04-18 20:40:21.616 PLATE_A 687.400  754.400  688.900  340.500  760.600  476.900  282.500  665.500  520.300  551.900  286.700  434.700  459.700  299.400  462.300  809.800 
ag0000024566.fit 2023-04-18 21:19:09.856 PLATE_B 688.000  789.700  906.900  441.400  395.800  491.300  452.000  704.200  748.400  275.700  521.900  299.400  882.600  672.300  658.300  527.700 
ag0000024577.fit 2023-04-18 22:19:22.511 PLATE_A 689.800  756.300  691.300  342.500  760.600  476.900  284.900  667.400  522.700  553.700  289.200  436.600  459.700  299.400  464.800  811.700 
ag0000024836.fit 2023-04-19 21:08:37.468 PLATE_A 687.600  755.600  689.100  341.700  760.600  476.900  282.500  666.800  520.300  553.200  286.800  435.900  459.700  299.400  462.400  811.100 
ag0000024956.fit 2023-04-19 22:14:23.509 PLATE_A 690.400  759.800  691.900  345.900  760.600  476.900  285.300  670.900  523.200  557.300  289.600  440.000  459.700  299.400  465.200  815.300 
ag0000025013.fit 2023-04-20 00:26:37.308 PLATE_A 689.000  757.300  690.400  343.300  760.600  476.900  283.900  668.300  521.800  554.700  288.200  437.400  459.700  299.400  463.900  812.700 
ag0000025026.fit 2023-04-20 01:00:32.553 PLATE_A 687.200  754.600  688.600  340.600  760.600  476.900  282.100  665.700  520.000  552.100  286.400  434.800  459.700  299.400  462.000  810.100 
ag0000025038.fit 2023-04-20 01:43:52.093 PLATE_A 689.300  758.100  690.700  344.000  760.600  476.900  284.100  669.100  522.000  555.500  288.400  438.100  459.700  299.400  464.000  813.600 
ag0000025053.fit 2023-04-20 02:16:50.410 PLATE_A 684.300  754.100  685.800  340.000  760.600  476.900  279.300  665.100  517.100  551.500  283.600  434.200  459.700  299.400  459.200  809.500 
ag0000025060.fit 2023-04-20 02:30:57.553 PLATE_B 688.400  788.700  907.300  440.300  396.100  490.200  452.000  704.200  748.700  274.500  522.200  298.400  882.900  671.200  658.500  526.700 
ag0000025118.fit 2023-04-20 04:26:04.259 PLATE_A 689.900  766.000  691.300  351.900  760.600  476.900  284.700  677.000  522.600  563.400  289.000  446.100  459.700  299.400  464.600  821.500 
ag0000025124.fit 2023-04-20 04:38:31.904 PLATE_A 689.200  767.100  690.600  353.000  760.600  476.900  284.000  678.200  521.900  564.500  288.300  447.200  459.700  299.400  464.000  822.600 
ag0000025330.fit 2023-04-22 20:43:22.645 PLATE_A 686.800  753.700  688.400  339.700  760.600  476.900  281.700  664.800  519.700  551.100  286.100  433.900  459.700  299.400  461.700  809.200 
ag0000025340.fit 2023-04-22 21:18:06.234 PLATE_B 689.500  788.900  908.400  440.600  397.300  490.500  452.000  704.200  749.900  274.800  523.400  298.700  884.000  671.500  659.600  526.900 
ag0000025349.fit 2023-04-22 21:54:01.831 PLATE_A 675.700  762.800  677.300  348.700  760.600  476.900  270.600  673.800  508.400  560.200  274.900  442.900  459.700  299.400  450.600  818.200 
ag0000025698.fit 2023-04-23 01:43:51.570 PLATE_A 691.000  768.200  692.500  354.100  760.600  476.900  285.800  679.200  523.700  565.500  290.200  448.200  459.700  299.400  465.800  823.700 
ag0000025707.fit 2023-04-23 02:22:24.972 PLATE_A 692.200  760.300  693.700  346.300  760.600  476.900  287.100  671.300  524.900  557.700  291.500  440.500  459.700  299.400  467.000  815.700 
ag0000025995.fit 2023-04-23 04:04:05.457 PLATE_B 683.700  788.900  902.600  440.500  391.400  490.500  452.000  704.200  744.000  274.800  517.500  298.600  878.200  671.400  653.800  526.900 
ag0000025998.fit 2023-04-23 04:05:11.721 PLATE_B 686.600  789.400  905.500  441.100  394.400  491.000  452.000  704.200  747.000  275.300  520.500  299.100  881.200  672.000  656.700  527.400 
ag0000026008.fit 2023-04-23 04:38:21.168 PLATE_B 690.000  788.000  908.800  439.700  397.700  489.600  452.000  704.200  750.300  273.900  523.800  297.800  884.500  670.600  660.200  526.000 
ag0000026027.fit 2023-04-23 21:20:00.364 PLATE_A 693.300  766.800  694.800  352.800  760.600  476.900  288.200  677.900  526.100  564.200  292.500  446.900  459.700  299.400  468.100  822.300 
ag0000026035.fit 2023-04-23 21:58:47.170 PLATE_A 693.000  764.800  694.500  350.900  760.600  476.900  287.800  675.800  525.700  562.200  292.200  444.900  459.700  299.400  467.800  820.300 
ag0000026038.fit 2023-04-23 22:05:43.064 PLATE_A 676.600  764.300  678.100  350.400  760.600  476.900  271.500  675.300  509.400  561.700  275.900  444.500  459.700  299.400  451.500  819.700 
ag0000026126.fit 2023-04-24 01:53:01.845 PLATE_A 682.100  752.500  683.600  338.600  760.600  476.900  277.100  663.600  514.900  550.000  281.400  432.800  459.700  299.400  457.000  808.000 
ag0000026134.fit 2023-04-24 02:05:43.335 PLATE_B 690.800  787.000  909.600  438.700  398.600  488.600  452.000  704.200  751.100  273.100  524.600  296.800  885.300  669.500  661.000  525.000 
ag0000026143.fit 2023-04-24 02:18:41.684 PLATE_A 679.900  753.800  681.400  339.900  760.600  476.900  274.900  664.900  512.700  551.300  279.200  434.100  459.700  299.400  454.800  809.300 
ag0000026167.fit 2023-04-24 02:53:30.582 PLATE_A 678.100  755.700  679.600  341.800  760.600  476.900  273.100  666.900  510.900  553.300  277.400  436.000  459.700  299.400  453.000  811.200 
ag0000026175.fit 2023-04-24 03:13:46.283 PLATE_B 691.500  785.600  910.300  437.300  399.300  487.200  452.000  704.200  751.800  271.700  525.400  295.400  886.000  668.200  661.600  523.700 
ag0000026183.fit 2023-04-24 03:34:26.231 PLATE_A 676.100  757.100  677.600  343.200  760.600  476.900  271.000  668.200  508.900  554.600  275.400  437.300  459.700  299.400  451.000  812.600 
ag0000026197.fit 2023-04-24 04:09:19.973 PLATE_A 677.400  753.800  679.000  339.800  760.600  476.900  272.400  664.900  510.200  551.200  276.700  434.000  459.700  299.400  452.300  809.300 
ag0000026212.fit 2023-04-24 04:28:07.122 PLATE_B 691.400  787.200  910.200  438.900  399.100  488.800  452.000  704.200  751.700  273.100  525.200  297.000  885.900  669.700  661.500  525.200 
ag0000026347.fit 2023-04-24 21:17:54.933 PLATE_B 688.200  788.300  907.100  439.900  395.900  489.800  452.000  704.200  748.500  274.100  522.000  298.000  882.800  670.900  661.900  524.900 
ag0000026348.fit 2023-04-24 21:21:58.221 PLATE_B 690.000  786.700  908.900  438.300  397.700  488.200  452.000  704.200  750.400  272.500  523.800  296.400  884.600  669.300  661.900  524.900 
ag0000026387.fit 2023-04-24 22:31:05.349 PLATE_B 680.200  790.000  899.100  441.600  388.000  491.500  452.000  704.200  740.600  275.800  514.000  299.700  874.800  672.600  650.300  528.000 
ag0000026419.fit 2023-04-24 23:16:35.055 PLATE_A 692.800  763.200  694.300  349.200  760.600  476.900  287.700  674.200  525.500  560.600  292.000  443.300  459.700  299.400  467.600  818.700 
ag0000026442.fit 2023-04-24 23:50:54.197 PLATE_B 681.800  790.400  900.800  442.000  389.600  491.900  452.000  704.200  742.100  276.100  515.600  300.000  876.400  672.900  651.900  528.300 
ag0000026447.fit 2023-04-25 00:02:29.942 PLATE_A 691.500  761.200  693.000  347.200  760.600  476.900  286.400  672.200  524.200  558.500  290.600  441.300  459.700  299.400  466.300  816.600 
ag0000026458.fit 2023-04-25 00:24:13.738 PLATE_B 683.300  790.100  902.300  441.700  391.100  491.600  452.000  704.200  743.700  275.800  517.100  299.700  877.900  672.600  653.400  528.100 
ag0000026481.fit 2023-04-25 01:08:10.143 PLATE_B 684.700  789.300  903.700  440.800  392.500  490.700  452.000  704.200  745.100  275.000  518.600  298.800  879.300  671.700  654.900  527.200 
ag0000026498.fit 2023-04-25 01:28:21.893 PLATE_A 691.100  760.300  692.600  346.200  760.600  476.900  285.900  671.200  523.800  557.600  290.200  440.200  459.700  299.400  465.900  815.700 
ag0000026522.fit 2023-04-25 02:25:25.035 PLATE_B 687.200  789.000  906.200  440.600  395.000  490.500  452.000  704.200  747.600  274.800  521.100  298.600  881.800  671.500  657.400  527.000 
ag0000026530.fit 2023-04-25 20:25:06.570 PLATE_A 675.800  761.100  677.300  347.200  760.600  476.900  270.700  672.200  508.500  558.600  275.100  441.300  459.700  299.400  450.600  816.700 
ag0000026538.fit 2023-04-25 20:44:58.669 PLATE_B 690.200  788.800  909.100  440.400  398.000  490.300  452.000  704.200  750.600  274.600  524.100  298.500  884.700  671.300  660.300  526.800 
ag0000026547.fit 2023-04-25 21:03:04.859 PLATE_A 676.500  755.300  678.100  341.500  760.600  476.900  271.500  666.400  509.300  552.900  275.800  435.600  459.700  299.400  451.400  810.900 
ag0000026553.fit 2023-04-25 21:21:20.573 PLATE_B 689.100  789.000  908.000  440.700  396.900  490.600  452.000  704.200  749.500  274.800  523.000  298.800  883.700  671.600  659.200  527.100 
ag0000026557.fit 2023-04-25 21:39:10.913 PLATE_A 679.800  752.300  681.300  338.400  760.600  476.900  274.700  663.400  512.600  549.800  279.100  432.600  459.700  299.400  454.600  807.800 
ag0000026578.fit 2023-04-26 01:59:17.845 PLATE_A 687.400  753.800  688.900  339.900  760.600  476.900  282.200  664.900  520.200  551.300  286.500  434.000  459.700  299.400  462.100  809.400 
ag0000026584.fit 2023-04-26 02:23:11.014 PLATE_B 689.100  786.600  908.100  438.200  396.800  488.100  452.000  704.200  749.400  272.500  522.900  296.300  883.700  669.100  659.200  524.600 
ag0000026599.fit 2023-04-26 02:46:04.406 PLATE_A 691.300  766.200  692.800  352.200  760.600  476.900  286.100  677.200  524.000  563.600  290.400  446.300  459.700  299.400  466.100  821.700 
ag0000026611.fit 2023-04-26 03:02:42.251 PLATE_B 687.500  789.600  906.500  441.200  395.300  491.100  452.000  704.200  747.900  275.500  521.400  299.300  882.100  672.100  657.600  527.600 
ag0000026624.fit 2023-04-26 03:37:13.547 PLATE_A 689.500  758.200  691.000  344.100  760.600  476.900  284.300  669.300  522.200  555.600  288.600  438.300  459.700  299.400  464.300  813.800 
ag0000026632.fit 2023-04-26 04:15:50.398 PLATE_A 691.000  761.700  692.500  347.600  760.600  476.900  285.800  672.800  523.800  559.100  290.200  441.800  459.700  299.400  465.800  817.300 
ag0000026638.fit 2023-04-26 04:54:45.037 PLATE_B 683.400  790.000  902.300  441.600  391.100  491.500  452.000  704.200  743.700  275.900  517.200  299.700  877.900  672.500  653.500  528.000 
ag0000026647.fit 2023-04-26 20:21:34.662 PLATE_A 687.400  754.100  688.900  340.000  760.600  476.900  282.300  665.100  520.200  551.500  286.500  434.200  459.700  299.400  462.200  809.600 
ag0000026661.fit 2023-04-26 20:43:41.590 PLATE_B 689.100  789.200  908.100  440.900  396.900  490.800  452.000  704.200  749.600  275.000  523.000  299.000  883.700  671.800  659.300  527.300 
ag0000026675.fit 2023-04-26 21:41:10.326 PLATE_A 689.300  758.000  690.800  344.000  760.600  476.900  284.100  669.100  522.000  555.500  288.400  438.200  459.700  299.400  464.100  813.600 
ag0000026683.fit 2023-04-26 22:01:06.987 PLATE_B 684.500  789.500  903.500  441.100  392.300  490.900  452.000  704.200  744.900  275.300  518.400  299.100  879.100  672.000  654.600  527.400 
ag0000026686.fit 2023-04-26 22:10:54.196 PLATE_B 687.000  790.500  906.000  442.100  394.800  492.000  452.000  704.200  747.400  276.400  520.900  300.200  881.600  673.000  657.100  528.500 
ag0000026696.fit 2023-04-26 22:37:04.597 PLATE_A 687.300  755.400  688.800  341.400  760.600  476.900  282.100  666.500  520.000  552.800  286.400  435.500  459.700  299.400  462.000  810.900 
ag0000026702.fit 2023-04-27 00:23:51.079 PLATE_B 687.400  788.600  906.400  440.100  395.200  490.100  452.000  704.200  747.800  274.400  521.300  298.300  882.100  671.100  657.100  528.500 
ag0000026710.fit 2023-04-27 00:45:15.974 PLATE_A 688.000  764.600  689.500  350.600  760.600  476.900  282.800  675.700  520.700  562.100  287.100  444.700  459.700  299.400  462.800  820.200 
ag0000026727.fit 2023-04-27 20:17:30.562 PLATE_A 687.200  755.100  688.700  341.000  760.600  476.900  282.200  666.100  520.100  552.500  286.500  435.200  459.700  299.400  462.100  810.500 
ag0000026745.fit 2023-04-27 21:17:23.695 PLATE_B 684.500  788.800  903.400  440.400  392.200  490.400  452.000  704.200  744.900  274.600  518.300  298.500  879.100  671.300  657.100  528.500 
ag0000026746.fit 2023-04-27 21:18:27.554 PLATE_B 687.000  790.200  906.000  441.900  394.800  491.800  452.000  704.200  747.400  276.100  520.900  300.000  881.600  672.800  657.200  528.300 
ag0000026836.fit 2023-04-28 21:14:59.204 PLATE_B 685.400  790.500  904.300  442.100  393.200  492.000  452.000  704.200  745.800  276.400  519.200  300.200  879.900  673.100  655.500  528.600 
ag0000026868.fit 2023-04-28 22:29:24.062 PLATE_B 681.800  790.800  900.800  442.400  389.700  492.300  452.000  704.200  742.200  276.500  515.700  300.500  876.500  673.400  652.000  528.800 
ag0000026884.fit 2023-04-28 23:59:42.820 PLATE_B 689.700  786.200  908.500  437.900  397.500  487.800  452.000  704.200  750.000  272.300  523.500  296.000  884.200  668.800  659.800  524.300 
ag0000026905.fit 2023-04-29 01:41:38.714 PLATE_B 682.200  788.900  901.200  440.500  390.000  490.400  452.000  704.200  742.600  274.700  516.100  298.600  876.800  671.400  652.300  526.900 
ag0000026917.fit 2023-04-29 22:28:01.728 PLATE_B 687.700  788.800  906.700  440.300  395.500  490.300  452.000  704.200  748.100  274.600  521.500  298.400  882.300  671.300  658.000  526.800 
ag0000026924.fit 2023-04-29 22:40:33.915 PLATE_A 688.500  755.500  690.000  341.400  760.600  476.900  283.300  666.500  521.200  552.900  287.600  435.500  459.700  299.400  463.200  811.000 
ag0000026929.fit 2023-04-29 23:10:37.529 PLATE_A 689.600  757.500  691.100  343.400  760.600  476.900  284.500  668.500  522.300  554.900  288.800  437.600  459.700  299.400  464.400  813.000 
ag0000027095.fit 2023-04-30 01:43:57.660 PLATE_A 690.700  759.400  692.200  345.200  760.600  476.900  285.500  670.300  523.400  556.700  289.900  439.400  459.700  299.400  465.500  814.800 
ag0000027099.fit 2023-04-30 02:23:54.176 PLATE_B 688.800  788.400  907.700  440.100  396.600  490.000  452.000  704.200  749.100  274.300  522.600  298.200  883.300  671.000  658.900  526.500 
ag0000027109.fit 2023-04-30 02:51:36.362 PLATE_A 683.000  757.500  684.500  343.600  760.600  476.900  278.000  668.600  515.800  555.000  282.300  437.800  459.700  299.400  457.900  813.000 
ag0000027114.fit 2023-04-30 03:01:37.104 PLATE_B 690.200  784.300  909.100  436.000  398.100  485.900  452.000  704.200  750.600  270.300  524.100  294.200  884.700  666.900  660.300  522.300 
ag0000027122.fit 2023-04-30 03:35:46.652 PLATE_A 689.900  764.000  691.400  350.100  760.600  476.900  284.800  675.100  522.700  561.400  289.200  444.200  459.700  299.400  464.800  819.500 
ag0000027126.fit 2023-04-30 04:02:07.015 PLATE_B 686.400  789.100  905.400  440.700  394.200  490.700  452.000  704.200  746.800  275.000  520.300  298.800  881.000  671.600  656.700  527.100 
ag0000027139.fit 2023-04-30 04:38:52.997 PLATE_A 691.000  760.200  692.600  346.200  760.600  476.900  285.800  671.300  523.800  557.700  290.200  440.400  459.700  299.400  465.800  815.800 
ag0000027144.fit 2023-04-30 04:56:10.657 PLATE_A 691.100  761.300  692.600  347.200  760.600  476.900  285.900  672.500  523.800  558.800  290.300  441.500  459.700  299.400  465.900  816.800 
ag0000027172.fit 2023-04-30 22:49:30.440 PLATE_A 687.100  754.700  688.600  340.800  760.600  476.900  282.000  665.900  519.900  552.200  286.300  434.900  459.700  299.400  461.900  810.300 
ag0000027174.fit 2023-04-30 23:13:06.438 PLATE_B 683.100  790.000  902.100  441.700  390.900  491.600  452.000  704.200  743.500  275.800  517.000  299.700  877.700  672.500  653.200  528.000 
ag0000027183.fit 2023-05-01 00:17:51.596 PLATE_B 684.800  789.000  903.700  440.700  392.600  490.600  452.000  704.200  745.200  274.800  518.600  298.700  879.400  671.500  654.900  527.000 
